Reservation ID,Listing ID,PMS Name,check_in_date,check_out_date,Nightly Amount,Rental Revenue,No. of Days,Booked Date,Lead Time
2.97E+12,203812___364778,cloudbeds,4/14/24,4/15/24,259,259,1,4/8/24,6
3.09E+12,203812___364778,cloudbeds,5/21/24,5/23/24,389,778,2,4/6/24,45
6.32E+12,203812___364778,cloudbeds,5/17/24,5/19/24,899,1798,2,4/6/24,41
6.06E+12,203812___364778,cloudbeds,6/14/24,6/16/24,899,1798,2,4/5/24,70
9.29E+12,203812___364778,cloudbeds,5/31/24,6/2/24,899,1798,2,4/1/24,60
1.30E+12,203812___364778,cloudbeds,5/6/24,5/8/24,389,778,2,4/1/24,35
7.60E+12,203812___364778,cloudbeds,4/5/24,4/6/24,305,305,1,3/31/24,5
2.73E+12,203812___364778,cloudbeds,5/13/24,5/16/24,389,1167,3,3/31/24,43
3.70E+12,203812___364778,cloudbeds,6/17/24,6/19/24,389,778,2,3/25/24,84
5.95E+12,203812___364778,cloudbeds,6/7/24,6/10/24,752.333333,2257,3,3/25/24,74
3.40E+12,203812___364778,cloudbeds,5/1/24,5/3/24,424,848,2,3/23/24,39
4.83E+12,203812___364778,cloudbeds,7/10/24,7/12/24,424,848,2,3/20/24,112
2.94E+12,203812___364778,cloudbeds,4/15/24,4/17/24,600,1200,2,3/19/24,27
4.20E+12,203812___364778,cloudbeds,6/3/24,6/5/24,389,778,2,3/18/24,77
8.47E+12,203812___364778,cloudbeds,5/10/24,5/12/24,899,1798,2,3/17/24,54
5.51E+12,203812___364778,cloudbeds,3/18/24,3/20/24,306,612,2,3/17/24,1
1.84E+12,203812___364778,cloudbeds,5/8/24,5/10/24,424,848,2,3/13/24,56
5.75E+12,203812___364778,cloudbeds,3/24/24,3/25/24,433,433,1,3/9/24,15
7.60E+12,203812___364778,cloudbeds,3/21/24,3/22/24,321,321,1,3/8/24,13
4.34E+12,203812___364778,cloudbeds,3/26/24,3/27/24,269,269,1,3/8/24,18
6.33E+12,203812___364778,cloudbeds,3/22/24,3/24/24,484,968,2,3/7/24,15
7.48E+12,203812___364778,cloudbeds,3/27/24,3/28/24,269,269,1,3/6/24,21
6.83E+12,203812___364778,cloudbeds,3/31/24,4/2/24,354.5,709,2,3/6/24,25
9.68E+12,203812___364778,cloudbeds,7/12/24,7/14/24,899,1798,2,3/5/24,129
9.69E+11,203812___364778,cloudbeds,3/5/24,3/6/24,202,202,1,3/4/24,1
9.89E+12,203812___364778,cloudbeds,4/8/24,4/9/24,2500,2500,1,3/3/24,36
8.66E+12,203812___364778,cloudbeds,3/25/24,3/26/24,366,366,1,3/2/24,23
4.91E+11,203812___364778,cloudbeds,3/2/24,3/4/24,380,760,2,3/1/24,1
6.70E+12,203812___364778,cloudbeds,4/24/24,4/27/24,580.333333,1741,3,3/1/24,54
2.80E+12,203812___364778,cloudbeds,3/6/24,3/7/24,202,202,1,2/29/24,6
7.36E+12,203812___364778,cloudbeds,3/4/24,3/5/24,269,269,1,2/28/24,5
4.07E+12,203812___364778,cloudbeds,4/6/24,4/8/24,1849.5,3699,2,2/28/24,38
7.95E+12,203812___364778,cloudbeds,2/28/24,2/29/24,209,209,1,2/27/24,1
3.94E+12,203812___364778,cloudbeds,3/8/24,3/9/24,1084,1084,1,2/26/24,11
1.58E+12,203812___364778,cloudbeds,3/20/24,3/21/24,457,457,1,2/25/24,24
2.05E+12,203812___364778,cloudbeds,4/12/24,4/14/24,1049,2098,2,2/21/24,51
3.04E+12,203812___364778,cloudbeds,2/22/24,2/23/24,317,317,1,2/21/24,1
7.65E+12,203812___364778,cloudbeds,2/27/24,2/28/24,209,209,1,2/21/24,6
7.23E+12,203812___364778,cloudbeds,5/23/24,5/25/24,679,1358,2,2/20/24,93
5.90E+12,203812___364778,cloudbeds,7/5/24,7/7/24,899,1798,2,2/20/24,136
6.18E+12,203812___364778,cloudbeds,2/19/24,2/20/24,229,229,1,2/19/24,0
2.88E+12,203812___364778,cloudbeds,2/16/24,2/17/24,299,299,1,2/15/24,1
9.63E+12,203812___364778,cloudbeds,5/26/24,5/28/24,424,848,2,2/13/24,103
2.61E+12,203812___364778,cloudbeds,2/12/24,2/13/24,349,349,1,2/9/24,3
7.07E+12,203812___364778,cloudbeds,2/14/24,2/15/24,440,440,1,2/8/24,6
3.73E+12,203812___364778,cloudbeds,2/9/24,2/11/24,539,1078,2,2/7/24,2
5.59E+12,203812___364778,cloudbeds,2/15/24,2/16/24,588,588,1,2/5/24,10
9.79E+10,203812___364778,cloudbeds,3/13/24,3/16/24,800,2400,3,1/30/24,43
6.85E+12,203812___364778,cloudbeds,6/20/24,6/23/24,752.333333,2257,3,1/28/24,144
5.17E+12,203812___364778,cloudbeds,2/4/24,2/6/24,275.5,551,2,1/28/24,7
6.51E+12,203812___364778,cloudbeds,7/29/24,8/1/24,389,1167,3,1/27/24,184
2.29E+12,203812___364778,cloudbeds,4/2/24,4/5/24,500,1500,3,1/21/24,72
8.59E+12,203812___364778,cloudbeds,3/9/24,3/11/24,881,1762,2,1/20/24,49
2.30E+12,203812___364778,cloudbeds,1/31/24,2/1/24,217,217,1,1/18/24,13
2.65E+12,203812___364778,cloudbeds,3/11/24,3/13/24,530,1060,2,1/17/24,54
5.23E+12,203812___364778,cloudbeds,3/29/24,3/31/24,645,1290,2,1/10/24,79
8.04E+12,203812___364778,cloudbeds,1/26/24,1/28/24,676,1352,2,1/9/24,17
7.58E+12,203812___364778,cloudbeds,1/21/24,1/22/24,272,272,1,1/9/24,12
3.79E+12,203812___364778,cloudbeds,1/14/24,1/15/24,317,317,1,1/5/24,9
4.60E+12,203812___364778,cloudbeds,1/15/24,1/19/24,277.25,1109,4,1/3/24,12
7.37E+12,203812___364778,cloudbeds,1/4/24,1/6/24,584,1168,2,1/2/24,2
6.92E+12,203812___364778,cloudbeds,1/29/24,1/31/24,271,542,2,1/2/24,27
9771654437178-2,203812___364778,cloudbeds,1/6/24,1/8/24,565,1130,2,1/1/24,5
8.53E+12,203812___364778,cloudbeds,1/12/24,1/14/24,758,1516,2,1/1/24,11
9.61E+12,203812___364778,cloudbeds,12/23/23,12/24/23,379,379,1,12/23/23,0
3.91E+12,203812___364778,cloudbeds,12/29/23,12/30/23,719,719,1,12/22/23,7
5.59E+12,203812___364778,cloudbeds,1/22/24,1/25/24,230,690,3,12/20/23,33
3452042807466-2,203812___364778,cloudbeds,12/18/23,12/19/23,377,377,1,12/18/23,0
2.78E+12,203812___364778,cloudbeds,2/29/24,3/2/24,564.5,1129,2,12/16/23,75
7.41E+12,203812___364778,cloudbeds,12/30/23,1/2/24,647,1941,3,12/16/23,14
1.87E+12,203812___364778,cloudbeds,12/26/23,12/27/23,405,405,1,12/13/23,13
5.89E+12,203812___364778,cloudbeds,2/23/24,2/26/24,478.333333,1435,3,12/12/23,73
8.45E+12,203812___364778,cloudbeds,12/27/23,12/28/23,467,467,1,12/6/23,21
2.72E+12,203812___364778,cloudbeds,12/24/23,12/26/23,591.5,1183,2,12/5/23,19
9.00E+12,203812___364778,cloudbeds,1/19/24,1/21/24,676,1352,2,12/1/23,49
7.07E+12,203812___364778,cloudbeds,11/29/23,12/1/23,207,414,2,11/29/23,0
7.63E+12,203812___364778,cloudbeds,12/7/23,12/10/23,752.666667,2258,3,11/28/23,9
8.42E+11,203812___364778,cloudbeds,12/11/23,12/13/23,279,558,2,11/27/23,14
9.27E+12,203812___364778,cloudbeds,12/19/23,12/21/23,345,690,2,11/27/23,22
2.84E+12,203812___364778,cloudbeds,1/8/24,1/10/24,230,460,2,11/26/23,43
6255446047205-2,203812___364778,cloudbeds,2/20/24,2/22/24,397.5,795,2,11/24/23,88
3.66E+12,203812___364778,cloudbeds,12/3/23,12/5/23,289,578,2,11/23/23,10
7.73E+12,203812___364778,cloudbeds,11/24/23,11/26/23,690,1380,2,11/19/23,5
3.87E+12,203812___364778,cloudbeds,1/2/24,1/4/24,284.5,569,2,11/19/23,44
3.35E+12,203812___364778,cloudbeds,12/14/23,12/17/23,734.666667,2204,3,11/18/23,26
2.75E+12,203812___364778,cloudbeds,2/2/24,2/4/24,676,1352,2,11/17/23,77
9.29E+12,203812___364778,cloudbeds,11/26/23,11/29/23,455,1365,3,11/7/23,19
5.31E+12,203812___364778,cloudbeds,2/17/24,2/19/24,742.5,1485,2,11/5/23,104
6.08E+12,203812___364778,cloudbeds,11/5/23,11/6/23,354,354,1,11/3/23,2
6.73E+12,203812___364778,cloudbeds,11/21/23,11/24/23,889,2667,3,11/1/23,20
5.92E+12,203812___364778,cloudbeds,11/12/23,11/14/23,209,418,2,10/30/23,13
6.28E+12,203812___364778,cloudbeds,10/29/23,10/30/23,354,354,1,10/28/23,1
1.04E+12,203812___364778,cloudbeds,11/6/23,11/7/23,251,251,1,10/23/23,14
3.12E+11,203812___364778,cloudbeds,11/1/23,11/3/23,279,558,2,10/22/23,10
1.69E+12,203812___364778,cloudbeds,11/8/23,11/10/23,508.5,1017,2,10/21/23,18
8.98E+12,203812___364778,cloudbeds,10/30/23,11/1/23,279,558,2,10/21/23,9
8.31E+12,203812___364778,cloudbeds,10/22/23,10/23/23,251,251,1,10/16/23,6
3.61E+12,203812___364778,cloudbeds,12/1/23,12/3/23,1439,2878,2,10/14/23,48
5.38E+12,203812___364778,cloudbeds,10/15/23,10/16/23,363,363,1,10/13/23,2
1.97E+12,203812___364778,cloudbeds,10/23/23,10/24/23,402,402,1,10/13/23,10
9.74E+12,203812___364778,cloudbeds,11/14/23,11/17/23,382.666667,1148,3,10/10/23,35
2.82E+12,203812___364778,cloudbeds,10/20/23,10/22/23,1300,2600,2,10/5/23,15
1.45E+12,203812___364778,cloudbeds,10/9/23,10/10/23,490,490,1,10/3/23,6
7.54E+12,203812___364778,cloudbeds,9/28/23,9/29/23,202,202,1,9/28/23,0
9.10E+12,203812___364778,cloudbeds,10/10/23,10/13/23,621,1863,3,9/24/23,16
5.32E+12,203812___364778,cloudbeds,10/13/23,10/15/23,1300,2600,2,9/16/23,27
6.96E+12,203812___364778,cloudbeds,10/26/23,10/27/23,478,478,1,9/15/23,41
1.16E+12,203812___364778,cloudbeds,9/27/23,9/28/23,338,338,1,9/15/23,12
2.48E+12,203812___364778,cloudbeds,9/16/23,9/18/23,344,688,2,9/14/23,2
7.44E+12,203812___364778,cloudbeds,9/29/23,10/1/23,1304,2608,2,9/12/23,17
2.28E+12,203812___364778,cloudbeds,10/24/23,10/26/23,478,956,2,8/31/23,54
5.26E+12,203812___364778,cloudbeds,10/27/23,10/29/23,1300,2600,2,8/29/23,59
7.05E+11,203812___364778,cloudbeds,8/29/23,9/1/23,313,939,3,8/27/23,2
8.14E+12,203812___364778,cloudbeds,8/27/23,8/28/23,343,343,1,8/24/23,3
3.85E+12,203812___364778,cloudbeds,8/19/23,8/20/23,740,740,1,8/19/23,0
2.96E+11,203812___364778,cloudbeds,9/21/23,9/26/23,612.2,3061,5,8/9/23,43
2.37E+12,203812___364778,cloudbeds,9/11/23,9/13/23,537,1074,2,8/7/23,35
6.78E+12,203812___364778,cloudbeds,9/18/23,9/21/23,423,1269,3,8/5/23,44
8.24E+12,203812___364778,cloudbeds,8/11/23,8/14/23,611.666667,1835,3,8/5/23,6
8.91E+12,203812___364778,cloudbeds,9/2/23,9/4/23,992,1984,2,7/30/23,34
2.21E+12,203812___364778,cloudbeds,11/17/23,11/20/23,862,2586,3,7/30/23,110
4.18E+12,203812___364778,cloudbeds,8/5/23,8/7/23,417.5,835,2,7/28/23,8
3.81E+12,203812___364778,cloudbeds,11/3/23,11/5/23,862,1724,2,7/26/23,100
1.21E+12,203812___364778,cloudbeds,8/16/23,8/17/23,296,296,1,7/25/23,22
9.70E+12,203812___364778,cloudbeds,9/9/23,9/11/23,793,1586,2,7/24/23,47
1.89E+12,203812___364778,cloudbeds,8/17/23,8/19/23,608,1216,2,7/23/23,25
7.39E+12,203812___364778,cloudbeds,7/30/23,7/31/23,301,301,1,7/22/23,8
1.54E+12,203812___364778,cloudbeds,7/23/23,7/25/23,476,952,2,7/13/23,10
3.16E+12,203812___364778,cloudbeds,7/16/23,7/18/23,308.5,617,2,7/13/23,3
8.55E+11,203812___364778,cloudbeds,7/18/23,7/19/23,497,497,1,7/12/23,6
6.25E+12,203812___364778,cloudbeds,8/3/23,8/5/23,608,1216,2,7/3/23,31
8.44E+12,203812___364778,cloudbeds,11/10/23,11/12/23,1207,2414,2,7/1/23,132
9.92E+12,203812___364778,cloudbeds,7/28/23,7/30/23,862,1724,2,6/29/23,29
7.01E+12,203812___364778,cloudbeds,9/5/23,9/7/23,423,846,2,6/21/23,76
5.04E+12,203812___364778,cloudbeds,7/10/23,7/12/23,478,956,2,6/20/23,20
4.20E+12,203812___364778,cloudbeds,8/25/23,8/27/23,793,1586,2,6/18/23,68
3.77E+12,203812___364778,cloudbeds,7/19/23,7/21/23,478,956,2,6/18/23,31
1.02E+12,203812___364778,cloudbeds,6/17/23,6/18/23,1029,1029,1,6/16/23,1
3.17E+11,203812___364778,cloudbeds,7/9/23,7/10/23,862,862,1,6/15/23,24
9.55E+12,203812___364778,cloudbeds,6/30/23,7/2/23,1223,2446,2,6/6/23,24
5.97E+12,203812___364778,cloudbeds,7/7/23,7/9/23,862,1724,2,6/4/23,33
7.59E+12,203812___364778,cloudbeds,7/12/23,7/16/23,670,2680,4,6/3/23,39
4.88E+12,203812___364778,cloudbeds,7/25/23,7/28/23,478,1434,3,5/31/23,55
2.76E+12,203812___364778,cloudbeds,6/4/23,6/5/23,380,380,1,5/29/23,6
1.64E+12,203812___364778,cloudbeds,6/15/23,6/17/23,703,1406,2,5/29/23,17
6.52E+12,203812___364778,cloudbeds,8/7/23,8/10/23,423,1269,3,5/29/23,70
2.24E+12,203812___364778,cloudbeds,8/20/23,8/22/23,608,1216,2,5/27/23,85
1.50E+12,203812___364778,cloudbeds,8/1/23,8/3/23,537,1074,2,5/24/23,69
4.82E+12,203812___364778,cloudbeds,5/29/23,5/31/23,377.5,755,2,5/24/23,5
4.42E+12,203812___364778,cloudbeds,7/21/23,7/23/23,862,1724,2,5/16/23,66
4.75E+12,203812___364778,cloudbeds,5/22/23,5/23/23,296,296,1,5/14/23,8
7.39E+11,203812___364778,cloudbeds,6/11/23,6/14/23,724,2172,3,5/14/23,28
2.82E+12,203812___364778,cloudbeds,5/14/23,5/16/23,235.5,471,2,5/12/23,2
6.18E+12,203812___364778,cloudbeds,5/8/23,5/10/23,264,528,2,5/8/23,0
8.14E+12,203812___364778,cloudbeds,5/25/23,5/26/23,423,423,1,5/7/23,18
2.42E+12,203812___364778,cloudbeds,6/9/23,6/11/23,862,1724,2,5/3/23,37
4.38E+12,203812___364778,cloudbeds,5/10/23,5/12/23,289,578,2,5/3/23,7
6.04E+12,203812___364778,cloudbeds,5/5/23,5/7/23,432,864,2,5/2/23,3
9.43E+12,203812___364778,cloudbeds,6/23/23,6/27/23,852,3408,4,4/30/23,54
1.39E+12,203812___364778,cloudbeds,7/2/23,7/5/23,697.666667,2093,3,4/28/23,65
9.97E+12,203812___364778,cloudbeds,6/28/23,6/30/23,478,956,2,4/27/23,62
6.68E+12,203812___364778,cloudbeds,4/27/23,4/28/23,301,301,1,4/27/23,0
5.24E+12,203812___364778,cloudbeds,6/21/23,6/23/23,478,956,2,4/25/23,57
7.42E+12,203812___364778,cloudbeds,5/26/23,5/29/23,1074.66667,3224,3,4/25/23,31
3.92E+12,203812___364778,cloudbeds,5/16/23,5/17/23,423,423,1,4/18/23,28
9.70E+12,203812___364778,cloudbeds,4/26/23,4/27/23,251,251,1,4/17/23,9
8.78E+12,203812___364778,cloudbeds,4/23/23,4/26/23,345,1035,3,4/15/23,8
7.75E+12,203812___364778,cloudbeds,9/13/23,9/16/23,546.333333,1639,3,4/14/23,152
5.07E+12,203812___364778,cloudbeds,5/31/23,6/2/23,503.5,1007,2,4/12/23,49
5.63E+12,203812___364778,cloudbeds,5/17/23,5/19/23,537,1074,2,4/10/23,37
7.33E+12,203812___364778,cloudbeds,7/5/23,7/7/23,478,956,2,4/9/23,87
8.73E+12,203812___364778,cloudbeds,4/9/23,4/10/23,405,405,1,4/9/23,0
6.11E+12,203812___364778,cloudbeds,6/6/23,6/9/23,403.333333,1210,3,4/7/23,60
9.45E+12,203812___364778,cloudbeds,5/3/23,5/5/23,423,846,2,4/4/23,29
5.94E+12,203812___364778,cloudbeds,4/6/23,4/7/23,331,331,1,4/4/23,2
9.26E+12,203812___364778,cloudbeds,4/7/23,4/9/23,985.5,1971,2,3/31/23,7
9.41E+12,203812___364778,cloudbeds,3/31/23,4/2/23,432,864,2,3/29/23,2
9.72E+11,203812___364778,cloudbeds,4/30/23,5/3/23,483,1449,3,3/28/23,33
8.75E+12,203812___364778,cloudbeds,4/2/23,4/3/23,322,322,1,3/27/23,6
7.02E+12,203812___364778,cloudbeds,4/14/23,4/18/23,1147,4588,4,3/27/23,18
6.57E+12,203812___364778,cloudbeds,4/10/23,4/12/23,385,770,2,3/24/23,17
8.84E+12,203812___364778,cloudbeds,10/6/23,10/9/23,1078,3234,3,3/19/23,201
4.71E+12,203812___364778,cloudbeds,3/21/23,3/22/23,550,550,1,3/14/23,7
6.81E+12,203812___364778,cloudbeds,3/10/23,3/11/23,399,399,1,3/10/23,0
3.46E+12,203812___364778,cloudbeds,5/23/23,5/25/23,423,846,2,3/6/23,78
6.66E+12,203812___364778,cloudbeds,3/11/23,3/13/23,833.5,1667,2,3/5/23,6
1.67E+12,203812___364778,cloudbeds,4/21/23,4/23/23,1365,2730,2,3/5/23,47
8.74E+12,203812___364778,cloudbeds,3/5/23,3/7/23,200.5,401,2,3/5/23,0
8.21E+12,203812___364778,cloudbeds,3/3/23,3/5/23,736,1472,2,3/3/23,0
7.16E+12,203812___364778,cloudbeds,5/12/23,5/14/23,599,1198,2,3/2/23,71
1.30E+12,203812___364778,cloudbeds,4/12/23,4/14/23,478,956,2,2/25/23,46
5.16E+12,203812___364778,cloudbeds,2/24/23,2/25/23,501,501,1,2/23/23,1
7.83E+12,203812___364778,cloudbeds,2/28/23,3/1/23,395,395,1,2/21/23,7
6.36E+12,203812___364778,cloudbeds,2/25/23,2/28/23,364.333333,1093,3,2/21/23,4
9.25E+12,203812___364778,cloudbeds,2/22/23,2/24/23,310,620,2,2/21/23,1
3.42E+12,203812___364778,cloudbeds,2/21/23,2/22/23,343,343,1,2/21/23,0
9.79E+12,203812___364778,cloudbeds,2/19/23,2/20/23,501,501,1,2/19/23,0
3.81E+12,203812___364778,cloudbeds,2/14/23,2/15/23,289,289,1,2/12/23,2
6.02E+12,203812___364778,cloudbeds,2/13/23,2/14/23,404,404,1,2/9/23,4
8.42E+12,203812___364778,cloudbeds,6/2/23,6/4/23,1033,2066,2,2/9/23,113
8.15E+12,203812___364778,cloudbeds,2/12/23,2/13/23,333,333,1,2/8/23,4
5.54E+12,203812___364778,cloudbeds,2/8/23,2/10/23,289,578,2,2/6/23,2
9.90E+12,203812___364778,cloudbeds,3/16/23,3/19/23,874.333333,2623,3,2/5/23,39
9.95E+12,203812___364778,cloudbeds,2/6/23,2/7/23,196,196,1,2/3/23,3
1.06E+12,203812___364778,cloudbeds,2/5/23,2/6/23,318,318,1,2/3/23,2
2740569824223-2,203812___364778,cloudbeds,1/30/23,2/1/23,283,566,2,1/29/23,1
2.21E+12,203812___364778,cloudbeds,3/13/23,3/16/23,500.333333,1501,3,1/28/23,44
3.20E+12,203812___364778,cloudbeds,2/3/23,2/5/23,753,1506,2,1/26/23,8
2.69E+12,203812___364778,cloudbeds,1/28/23,1/30/23,427,854,2,1/26/23,2
5.59E+12,203812___364778,cloudbeds,1/26/23,1/28/23,349.5,699,2,1/24/23,2
2.30E+12,203812___364778,cloudbeds,1/24/23,1/26/23,286,572,2,1/23/23,1
1.95E+12,203812___364778,cloudbeds,1/21/23,1/23/23,580,1160,2,1/19/23,2
2.74E+12,203812___364778,cloudbeds,3/29/23,3/31/23,423,846,2,1/16/23,72
4.15E+12,203812___364778,cloudbeds,2/15/23,2/17/23,423,846,2,1/12/23,34
3.95E+12,203812___364778,cloudbeds,1/18/23,1/21/23,350.666667,1052,3,1/11/23,7
3.75E+12,203812___364778,cloudbeds,9/29/24,10/1/24,364,728,2,9/18/24,11
5.14E+12,203812___364778,cloudbeds,9/18/24,9/19/24,315,315,1,9/16/24,2
5.20E+12,203812___364778,cloudbeds,11/8/24,11/10/24,1242,2484,2,9/13/24,56
3.02E+12,203812___364778,cloudbeds,7/31/25,8/3/25,496,1488,3,9/9/24,325
3.33E+12,203812___364778,cloudbeds,9/22/24,9/23/24,428,428,1,9/7/24,15
6.02E+12,203812___364778,cloudbeds,11/4/24,11/6/24,372,744,2,9/6/24,59
9.72E+12,203812___364778,cloudbeds,12/2/24,12/5/24,270,810,3,8/24/24,100
7.51E+12,203812___364778,cloudbeds,10/21/24,10/24/24,519,1557,3,8/21/24,61
4.97E+12,203812___364778,cloudbeds,10/4/24,10/6/24,1468,2936,2,8/19/24,46
6.36E+12,203812___364778,cloudbeds,11/23/24,11/25/24,693,1386,2,8/16/24,99
7.45E+12,203812___364778,cloudbeds,4/27/25,5/1/25,274,1096,4,8/4/24,266
1.98E+12,203812___364778,cloudbeds,10/1/24,10/3/24,379,758,2,7/23/24,70
5.86E+12,203812___364778,cloudbeds,1/1/25,1/4/25,439,1317,3,6/21/24,194
8.51E+12,203812___364778,cloudbeds,9/15/24,9/18/24,296,888,3,6/19/24,88
4.82E+12,203812___364778,cloudbeds,9/19/24,9/22/24,625,1875,3,6/15/24,96
1.59E+12,203812___364778,cloudbeds,10/6/24,10/8/24,449.5,899,2,9/18/24,18
3.81E+12,203812___364778,cloudbeds,10/12/24,10/14/24,316,632,2,9/18/24,24
1.93E+12,203812___364778,cloudbeds,9/24/24,9/26/24,374,748,2,9/22/24,2
8.83E+12,203812___364778,cloudbeds,11/18/24,11/21/24,428,1284,3,9/25/24,54
6.98E+12,203812___364778,cloudbeds,9/27/24,9/29/24,799,1598,2,9/25/24,2
3.99E+12,203812___364778,cloudbeds,11/11/24,11/13/24,372,744,2,9/25/24,47
7.72E+12,203812___364778,cloudbeds,12/21/24,12/24/24,673,2019,3,9/30/24,82
4.80E+12,203812___364778,cloudbeds,10/25/24,10/27/24,1468,2936,2,9/30/24,25
5602411284688-2,203812___364778,cloudbeds,10/24/24,10/25/24,279,279,1,10/2/24,22
2.95E+12,203812___364778,cloudbeds,10/14/24,10/17/24,428,1284,3,10/3/24,11
8.07E+12,203812___364778,cloudbeds,10/17/24,10/20/24,1005.33333,3016,3,10/5/24,12
9.62E+12,203812___364778,cloudbeds,10/8/24,10/11/24,378,1134,3,10/7/24,1
6.86E+12,203812___364778,cloudbeds,3/17/25,3/20/25,603.666667,1811,3,10/7/24,161
9.28E+12,203812___364778,cloudbeds,10/11/24,10/12/24,501,501,1,10/11/24,0
7.82E+12,203812___364778,cloudbeds,12/10/24,12/13/24,288,864,3,10/16/24,55
4.81E+12,203812___364778,cloudbeds,11/1/24,11/2/24,399,399,1,11/1/24,0
9.60E+12,203812___364778,cloudbeds,1/17/25,1/20/25,778,2334,3,11/3/24,75
2.97E+12,203812___364778,cloudbeds,11/15/24,11/17/24,1472,2944,2,11/4/24,11
4.97E+12,203812___364778,cloudbeds,11/17/24,11/18/24,423,423,1,11/8/24,9
4.67E+12,203812___364778,cloudbeds,11/13/24,11/15/24,314,628,2,11/8/24,5
3.50E+12,203812___364778,cloudbeds,11/10/24,11/11/24,298,298,1,11/8/24,2
9.39E+12,203812___364778,cloudbeds,6/12/25,6/14/25,620.5,1241,2,11/10/24,214
2.62E+12,203812___364778,cloudbeds,10/27/24,10/28/24,534,534,1,10/27/24,0
2.94E+12,203812___364778,cloudbeds,11/2/24,11/4/24,667,1334,2,10/25/24,8
3.54E+12,203812___364778,cloudbeds,11/29/24,12/1/24,881,1762,2,10/23/24,37
3.60E+12,203812___364778,cloudbeds,12/6/24,12/8/24,1099,2198,2,11/19/24,17
9.40E+12,203812___364778,cloudbeds,4/10/25,4/13/25,1049,3147,3,11/21/24,140
5.79E+12,203812___364778,cloudbeds,12/5/24,12/6/24,378,378,1,11/24/24,11
1.32E+12,203812___364778,cloudbeds,12/8/24,12/10/24,283.5,567,2,11/24/24,14
5.63E+12,203812___364778,cloudbeds,12/1/24,12/2/24,297,297,1,11/26/24,5
9.56E+12,203812___364778,cloudbeds,11/27/24,11/29/24,368.5,737,2,11/26/24,1
4.54E+12,203812___364778,cloudbeds,12/16/24,12/18/24,315,630,2,12/6/24,10
6.69E+12,203812___364778,cloudbeds,2/28/25,3/2/25,787.5,1575,2,12/9/24,81
9.54E+12,203812___364778,cloudbeds,6/1/25,6/4/25,367,1101,3,12/10/24,173
8.26E+12,203812___364778,cloudbeds,1/10/25,1/13/25,496.333333,1489,3,12/11/24,30
2.85E+12,203812___364778,cloudbeds,12/13/24,12/15/24,719,1438,2,12/12/24,1
2.46E+12,203812___364778,cloudbeds,12/26/24,12/28/24,554.5,1109,2,12/13/24,13
3.64E+12,203812___364778,cloudbeds,12/28/24,12/30/24,737.5,1475,2,12/16/24,12
9.48E+12,203812___364778,cloudbeds,12/18/24,12/19/24,313,313,1,12/18/24,0
6.64E+12,203812___364778,cloudbeds,12/30/24,1/1/25,1092,2184,2,12/20/24,10
4.56E+12,203812___364778,cloudbeds,12/20/24,12/21/24,445,445,1,12/20/24,0
5.48E+12,203812___364778,cloudbeds,1/23/25,1/24/25,583,583,1,12/19/24,35
4.53E+12,203812___364778,cloudbeds,12/24/24,12/26/24,412,824,2,12/22/24,2
7.92E+12,203812___364778,cloudbeds,4/21/25,4/23/25,239,478,2,12/23/24,119
5.82E+12,203812___364778,cloudbeds,1/25/25,1/27/25,519,1038,2,12/25/24,31
5.84E+12,203812___364778,cloudbeds,1/6/25,1/7/25,279,279,1,12/27/24,10
8.03E+12,203812___364778,cloudbeds,3/11/25,3/15/25,729,2916,4,1/4/25,66
8.19E+12,203812___364778,cloudbeds,1/4/25,1/5/25,604,604,1,1/3/25,1
8.69E+12,203812___364778,cloudbeds,2/21/25,2/23/25,749,1498,2,1/5/25,47
7.64E+12,203812___364778,cloudbeds,5/29/25,6/1/25,609,1827,3,1/5/25,144
2.31E+12,203812___364778,cloudbeds,11/23/25,11/26/25,465.666667,1397,3,1/10/25,317
4.13E+12,203812___364778,cloudbeds,1/20/25,1/21/25,379,379,1,1/9/25,11
5.60E+12,203812___364778,cloudbeds,8/30/24,8/31/24,329,329,1,8/29/24,1
2.18E+12,203812___364778,cloudbeds,8/27/24,8/28/24,194,194,1,8/26/24,1
1.33E+12,203812___364778,cloudbeds,9/8/24,9/10/24,287,574,2,8/25/24,14
9.78E+12,203812___364778,cloudbeds,8/25/24,8/26/24,259,259,1,8/21/24,4
3.67E+12,203812___364778,cloudbeds,8/21/24,8/23/24,241,482,2,8/20/24,1
2.91E+12,203812___364778,cloudbeds,9/13/24,9/15/24,677,1354,2,8/18/24,26
9.80E+12,203812___364778,cloudbeds,8/18/24,8/19/24,277,277,1,8/13/24,5
8.58E+12,203812___364778,cloudbeds,8/16/24,8/18/24,405,810,2,8/12/24,4
7.58E+12,203812___364778,cloudbeds,8/23/24,8/25/24,999,1998,2,8/9/24,14
7.66E+12,203812___364778,cloudbeds,8/7/24,8/8/24,299,299,1,7/30/24,8
5.45E+12,203812___364778,cloudbeds,7/28/24,7/29/24,299,299,1,7/24/24,4
6.65E+12,203812___364778,cloudbeds,8/4/24,8/5/24,265,265,1,7/23/24,12
1.93E+12,203812___364778,cloudbeds,9/6/24,9/8/24,749,1498,2,7/22/24,46
7.40E+12,203812___364778,cloudbeds,8/10/24,8/11/24,357,357,1,7/19/24,22
