Listing ID,PMS Name,Date,Units,no_booked,no_blocked,blocking_units,Bookable Units,nightly_revenue,Vacant Units
203812___490024,cloudbeds,3/9/25,1,1,0,0,1,305.5,0
203812___528745,cloudbeds,3/9/25,1,1,0,0,1,302,0
203812___634080,cloudbeds,3/9/25,1,1,0,0,1,442.333333,0
203812___362535,cloudbeds,3/10/25,1,1,0,0,1,395,0
203812___364773,cloudbeds,3/10/25,1,1,0,0,1,448,0
203812___364776,cloudbeds,3/10/25,1,1,0,0,1,523.5,0
203812___364778,cloudbeds,3/10/25,1,1,0,0,1,485.5,0
203812___364779,cloudbeds,3/10/25,1,1,0,0,1,414,0
203812___364780,cloudbeds,3/10/25,1,1,0,0,1,552,0
203812___364781,cloudbeds,3/10/25,1,1,0,0,1,455,0
203812___364782,cloudbeds,3/10/25,1,1,0,0,1,395,0
203812___490007,cloudbeds,3/10/25,1,1,0,0,1,296,0
203812___490024,cloudbeds,3/10/25,1,1,0,0,1,305.5,0
203812___528745,cloudbeds,3/10/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,3/10/25,1,1,0,0,1,278,0
203812___362535,cloudbeds,3/11/25,1,1,0,0,1,395,0
203812___364773,cloudbeds,3/11/25,1,1,0,0,1,448,0
203812___364776,cloudbeds,3/11/25,1,1,0,0,1,493,0
203812___364778,cloudbeds,3/11/25,1,1,0,0,1,729,0
203812___364779,cloudbeds,3/11/25,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/11/25,1,1,0,0,1,552,0
203812___364781,cloudbeds,3/11/25,1,1,0,0,1,455,0
203812___364782,cloudbeds,3/11/25,1,1,0,0,1,395,0
203812___490007,cloudbeds,3/11/25,1,1,0,0,1,288,0
203812___490024,cloudbeds,3/11/25,1,1,0,0,1,289,0
203812___528745,cloudbeds,3/11/25,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/11/25,1,1,0,0,1,295,0
203812___362535,cloudbeds,3/12/25,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/12/25,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/12/25,1,1,0,0,1,493,0
203812___364778,cloudbeds,3/12/25,1,1,0,0,1,729,0
203812___364779,cloudbeds,3/12/25,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/12/25,1,1,0,0,1,462,0
203812___364781,cloudbeds,3/12/25,1,1,0,0,1,475.5,0
203812___364782,cloudbeds,3/12/25,1,1,0,0,1,395,0
203812___490007,cloudbeds,3/12/25,1,1,0,0,1,278,0
203812___490024,cloudbeds,3/12/25,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/12/25,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/12/25,1,1,0,0,1,295,0
203812___362535,cloudbeds,3/13/25,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/13/25,1,1,0,0,1,994,0
203812___364776,cloudbeds,3/13/25,1,1,0,0,1,478,0
203812___364778,cloudbeds,3/13/25,1,1,0,0,1,729,0
203812___364779,cloudbeds,3/13/25,1,1,0,0,1,791,0
203812___364780,cloudbeds,3/13/25,1,1,0,0,1,462,0
203812___364781,cloudbeds,3/13/25,1,1,0,0,1,475.5,0
203812___364782,cloudbeds,3/13/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,3/13/25,1,1,0,0,1,278,0
203812___490024,cloudbeds,3/13/25,1,1,0,0,1,322,0
203812___528745,cloudbeds,3/13/25,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/13/25,1,1,0,0,1,429,0
203812___362535,cloudbeds,3/14/25,1,1,0,0,1,773,0
203812___364773,cloudbeds,3/14/25,1,1,0,0,1,994,0
203812___364776,cloudbeds,3/14/25,1,1,0,0,1,1267,0
203812___364778,cloudbeds,3/14/25,1,1,0,0,1,729,0
203812___364779,cloudbeds,3/14/25,1,1,0,0,1,791,0
203812___364780,cloudbeds,3/14/25,1,1,0,0,1,711,0
203812___364781,cloudbeds,3/14/25,1,1,0,0,1,1299,0
203812___364782,cloudbeds,3/14/25,1,1,0,0,1,574,0
203812___490007,cloudbeds,3/14/25,1,1,0,0,1,463,0
203812___490024,cloudbeds,3/14/25,1,1,0,0,1,487,0
203812___528745,cloudbeds,3/14/25,1,1,0,0,1,412,0
203812___634080,cloudbeds,3/14/25,1,1,0,0,1,429,0
203812___362535,cloudbeds,3/15/25,1,1,0,0,1,773,0
203812___364773,cloudbeds,3/15/25,1,1,0,0,1,759.5,0
203812___364776,cloudbeds,3/15/25,1,1,0,0,1,1267,0
203812___364778,cloudbeds,3/15/25,1,1,0,0,1,812.5,0
203812___364779,cloudbeds,3/15/25,1,1,0,0,1,791,0
203812___364780,cloudbeds,3/15/25,1,1,0,0,1,711,0
203812___364781,cloudbeds,3/15/25,1,1,0,0,1,1299,0
203812___364782,cloudbeds,3/15/25,1,1,0,0,1,574,0
203812___490007,cloudbeds,3/15/25,1,1,0,0,1,463,0
203812___490024,cloudbeds,3/15/25,1,1,0,0,1,487,0
203812___528745,cloudbeds,3/15/25,1,1,0,0,1,454,0
203812___634080,cloudbeds,3/15/25,1,1,0,0,1,429.5,0
203812___362535,cloudbeds,3/16/25,1,1,0,0,1,502.666667,0
203812___364773,cloudbeds,3/16/25,1,1,0,0,1,759.5,0
203812___364776,cloudbeds,3/16/25,1,1,0,0,1,518.5,0
203812___364778,cloudbeds,3/16/25,1,1,0,0,1,812.5,0
203812___364779,cloudbeds,3/16/25,1,0,0,0,1,0,1
203812___364780,cloudbeds,3/16/25,1,1,0,0,1,229,0
203812___364781,cloudbeds,3/16/25,1,1,0,0,1,674,0
203812___364782,cloudbeds,3/16/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,3/16/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,3/16/25,1,1,0,0,1,244,0
203812___528745,cloudbeds,3/16/25,1,1,0,0,1,454,0
203812___634080,cloudbeds,3/16/25,1,1,0,0,1,429.5,0
203812___362535,cloudbeds,3/17/25,1,1,0,0,1,502.666667,0
203812___364773,cloudbeds,3/17/25,1,1,0,0,1,484,0
203812___364776,cloudbeds,3/17/25,1,1,0,0,1,518.5,0
203812___364778,cloudbeds,3/17/25,1,1,0,0,1,603.666667,0
203812___364779,cloudbeds,3/17/25,1,1,0,0,1,443,0
203812___364780,cloudbeds,3/17/25,1,1,0,0,1,266,0
203812___364781,cloudbeds,3/17/25,1,1,0,0,1,674,0
203812___364782,cloudbeds,3/17/25,1,1,0,0,1,437,0
203812___490007,cloudbeds,3/17/25,1,1,0,0,1,268,0
203812___490024,cloudbeds,3/17/25,1,1,0,0,1,282,0
203812___528745,cloudbeds,3/17/25,1,1,0,0,1,226,0
203812___634080,cloudbeds,3/17/25,1,1,0,0,1,568,0
203812___362535,cloudbeds,3/18/25,1,1,0,0,1,502.666667,0
203812___364773,cloudbeds,3/18/25,1,1,0,0,1,484,0
203812___364776,cloudbeds,3/18/25,1,1,0,0,1,512.666667,0
203812___364778,cloudbeds,3/18/25,1,1,0,0,1,603.666667,0
203812___364779,cloudbeds,3/18/25,1,1,0,0,1,443,0
203812___364780,cloudbeds,3/18/25,1,1,0,0,1,266,0
203812___364781,cloudbeds,3/18/25,1,1,0,0,1,517,0
203812___364782,cloudbeds,3/18/25,1,1,0,0,1,437,0
203812___490007,cloudbeds,3/18/25,1,1,0,0,1,268,0
203812___490024,cloudbeds,3/18/25,1,1,0,0,1,325,0
203812___528745,cloudbeds,3/18/25,1,1,0,0,1,169,0
203812___634080,cloudbeds,3/18/25,1,1,0,0,1,568,0
203812___362535,cloudbeds,3/19/25,1,1,0,0,1,202,0
203812___364773,cloudbeds,3/19/25,1,1,0,0,1,583,0
203812___364776,cloudbeds,3/19/25,1,1,0,0,1,512.666667,0
203812___364778,cloudbeds,3/19/25,1,1,0,0,1,603.666667,0
203812___364779,cloudbeds,3/19/25,1,1,0,0,1,443,0
203812___364780,cloudbeds,3/19/25,1,1,0,0,1,487,0
203812___364781,cloudbeds,3/19/25,1,1,0,0,1,517,0
203812___364782,cloudbeds,3/19/25,1,1,0,0,1,437,0
203812___490007,cloudbeds,3/19/25,1,1,0,0,1,169,0
203812___490024,cloudbeds,3/19/25,1,1,0,0,1,325,0
203812___528745,cloudbeds,3/19/25,1,1,0,0,1,169,0
203812___634080,cloudbeds,3/19/25,1,1,0,0,1,568,0
203812___362535,cloudbeds,3/20/25,1,1,0,0,1,177,0
203812___364773,cloudbeds,3/20/25,1,1,0,0,1,750,0
203812___364776,cloudbeds,3/20/25,1,1,0,0,1,512.666667,0
203812___364778,cloudbeds,3/20/25,1,1,0,0,1,824.666667,0
203812___364779,cloudbeds,3/20/25,1,1,0,0,1,443,0
203812___364780,cloudbeds,3/20/25,1,1,0,0,1,450,0
203812___364781,cloudbeds,3/20/25,1,1,0,0,1,788,0
203812___364782,cloudbeds,3/20/25,1,1,0,0,1,327,0
203812___490007,cloudbeds,3/20/25,1,1,0,0,1,348,0
203812___490024,cloudbeds,3/20/25,1,1,0,0,1,325,0
203812___528745,cloudbeds,3/20/25,1,1,0,0,1,394.666667,0
203812___634080,cloudbeds,3/20/25,1,1,0,0,1,568,0
203812___362535,cloudbeds,3/21/25,1,1,0,0,1,765,0
203812___364773,cloudbeds,3/21/25,1,1,0,0,1,750,0
203812___364776,cloudbeds,3/21/25,1,1,0,0,1,1030,0
203812___364778,cloudbeds,3/21/25,1,1,0,0,1,824.666667,0
203812___364779,cloudbeds,3/21/25,1,1,0,0,1,730,0
203812___364780,cloudbeds,3/21/25,1,1,0,0,1,450,0
203812___364781,cloudbeds,3/21/25,1,1,0,0,1,788,0
203812___364782,cloudbeds,3/21/25,1,1,0,0,1,730,0
203812___490007,cloudbeds,3/21/25,1,1,0,0,1,541,0
203812___490024,cloudbeds,3/21/25,1,1,0,0,1,568,0
203812___528745,cloudbeds,3/21/25,1,1,0,0,1,394.666667,0
203812___634080,cloudbeds,3/21/25,1,1,0,0,1,730,0
203812___362535,cloudbeds,3/22/25,1,1,0,0,1,765,0
203812___364773,cloudbeds,3/22/25,1,1,0,0,1,499,0
203812___364776,cloudbeds,3/22/25,1,1,0,0,1,716,0
203812___364778,cloudbeds,3/22/25,1,1,0,0,1,824.666667,0
203812___364779,cloudbeds,3/22/25,1,1,0,0,1,730,0
203812___364780,cloudbeds,3/22/25,1,1,0,0,1,841,0
203812___364781,cloudbeds,3/22/25,1,1,0,0,1,703.5,0
203812___364782,cloudbeds,3/22/25,1,1,0,0,1,730,0
203812___490007,cloudbeds,3/22/25,1,1,0,0,1,541,0
203812___490024,cloudbeds,3/22/25,1,1,0,0,1,568,0
203812___528745,cloudbeds,3/22/25,1,1,0,0,1,394.666667,0
203812___634080,cloudbeds,3/22/25,1,1,0,0,1,730,0
203812___362535,cloudbeds,3/23/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,3/23/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,3/23/25,1,1,0,0,1,716,0
203812___364778,cloudbeds,3/23/25,1,1,0,0,1,236,0
203812___364779,cloudbeds,3/23/25,1,0,0,0,1,0,1
203812___364780,cloudbeds,3/23/25,1,1,0,0,1,195,0
203812___364781,cloudbeds,3/23/25,1,1,0,0,1,703.5,0
203812___364782,cloudbeds,3/23/25,1,1,0,0,1,195,0
203812___490007,cloudbeds,3/23/25,1,1,0,0,1,207,0
203812___490024,cloudbeds,3/23/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,3/23/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,3/23/25,1,0,0,0,1,0,1
203812___362535,cloudbeds,3/24/25,1,1,0,0,1,207,0
203812___364773,cloudbeds,3/24/25,1,1,0,0,1,349,0
203812___364776,cloudbeds,3/24/25,1,1,0,0,1,283,0
203812___364778,cloudbeds,3/24/25,1,1,0,0,1,366.5,0
203812___364779,cloudbeds,3/24/25,1,1,0,0,1,209,0
203812___364780,cloudbeds,3/24/25,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/24/25,1,1,0,0,1,423,0
203812___364782,cloudbeds,3/24/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,3/24/25,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/24/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,3/24/25,1,1,0,0,1,187,0
203812___634080,cloudbeds,3/24/25,1,1,0,0,1,213,0
203812___362535,cloudbeds,3/25/25,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/25/25,1,1,0,0,1,349,0
203812___364776,cloudbeds,3/25/25,1,1,0,0,1,289,0
203812___364778,cloudbeds,3/25/25,1,1,0,0,1,366.5,0
203812___364779,cloudbeds,3/25/25,1,1,0,0,1,209,0
203812___364780,cloudbeds,3/25/25,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/25/25,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/25/25,1,1,0,0,1,260,0
203812___490007,cloudbeds,3/25/25,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/25/25,1,1,0,0,1,187,0
203812___528745,cloudbeds,3/25/25,1,1,0,0,1,187,0
203812___634080,cloudbeds,3/25/25,1,0,0,0,1,0,1
203812___362535,cloudbeds,3/26/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,3/26/25,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/26/25,1,1,0,0,1,289,0
203812___364778,cloudbeds,3/26/25,1,1,0,0,1,366.5,0
203812___364779,cloudbeds,3/26/25,1,1,0,0,1,209,0
203812___364780,cloudbeds,3/26/25,1,1,0,0,1,546.5,0
203812___364781,cloudbeds,3/26/25,1,1,0,0,1,269,0
203812___364782,cloudbeds,3/26/25,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/26/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,3/26/25,1,1,0,0,1,293,0
203812___528745,cloudbeds,3/26/25,1,1,0,0,1,187,0
203812___634080,cloudbeds,3/26/25,1,1,0,0,1,204,0
203812___362535,cloudbeds,3/27/25,1,1,0,0,1,219,0
203812___364773,cloudbeds,3/27/25,1,1,0,0,1,708.666667,0
203812___364776,cloudbeds,3/27/25,1,0,0,0,1,0,1
203812___364778,cloudbeds,3/27/25,1,1,0,0,1,366.5,0
203812___364779,cloudbeds,3/27/25,1,1,0,0,1,211,0
203812___364780,cloudbeds,3/27/25,1,1,0,0,1,546.5,0
203812___364781,cloudbeds,3/27/25,1,1,0,0,1,397,0
203812___364782,cloudbeds,3/27/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,3/27/25,1,1,0,0,1,204,0
203812___490024,cloudbeds,3/27/25,1,1,0,0,1,352.333333,0
203812___528745,cloudbeds,3/27/25,1,1,0,0,1,205,0
203812___634080,cloudbeds,3/27/25,1,1,0,0,1,350,0
203812___362535,cloudbeds,3/28/25,1,1,0,0,1,763,0
203812___364773,cloudbeds,3/28/25,1,1,0,0,1,708.666667,0
203812___364776,cloudbeds,3/28/25,1,1,0,0,1,975,0
203812___364778,cloudbeds,3/28/25,1,1,0,0,1,889,0
203812___364779,cloudbeds,3/28/25,1,1,0,0,1,812,0
203812___364780,cloudbeds,3/28/25,1,1,0,0,1,546.5,0
203812___364781,cloudbeds,3/28/25,1,1,0,0,1,1043,0
203812___364782,cloudbeds,3/28/25,1,1,0,0,1,763,0
203812___490007,cloudbeds,3/28/25,1,1,0,0,1,568,0
203812___490024,cloudbeds,3/28/25,1,1,0,0,1,352.333333,0
203812___528745,cloudbeds,3/28/25,1,1,0,0,1,568,0
203812___634080,cloudbeds,3/28/25,1,1,0,0,1,399,0
203812___362535,cloudbeds,3/29/25,1,1,0,0,1,763,0
203812___364773,cloudbeds,3/29/25,1,1,0,0,1,708.666667,0
203812___364776,cloudbeds,3/29/25,1,1,0,0,1,975,0
203812___364778,cloudbeds,3/29/25,1,1,0,0,1,889,0
203812___364779,cloudbeds,3/29/25,1,1,0,0,1,812,0
203812___364780,cloudbeds,3/29/25,1,1,0,0,1,546.5,0
203812___364781,cloudbeds,3/29/25,1,1,0,0,1,1043,0
203812___364782,cloudbeds,3/29/25,1,1,0,0,1,763,0
203812___490007,cloudbeds,3/29/25,1,1,0,0,1,568,0
203812___490024,cloudbeds,3/29/25,1,1,0,0,1,352.333333,0
203812___528745,cloudbeds,3/29/25,1,1,0,0,1,568,0
203812___634080,cloudbeds,3/29/25,1,1,0,0,1,399,0
203812___362535,cloudbeds,3/30/25,1,1,0,0,1,348,0
203812___364773,cloudbeds,3/30/25,1,1,0,0,1,279,0
203812___364776,cloudbeds,3/30/25,1,1,0,0,1,296,0
203812___364778,cloudbeds,3/30/25,1,0,0,0,1,0,1
203812___364779,cloudbeds,3/30/25,1,1,0,0,1,348,0
203812___364780,cloudbeds,3/30/25,1,1,0,0,1,192,0
203812___364781,cloudbeds,3/30/25,1,1,0,0,1,454,0
203812___364782,cloudbeds,3/30/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,3/30/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,3/30/25,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/30/25,1,1,0,0,1,151,0
203812___634080,cloudbeds,3/30/25,1,1,0,0,1,199,0
203812___362535,cloudbeds,3/31/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,3/31/25,1,1,0,0,1,329,0
203812___364776,cloudbeds,3/31/25,1,1,0,0,1,329,0
203812___364778,cloudbeds,3/31/25,1,1,0,0,1,248,0
203812___364779,cloudbeds,3/31/25,1,1,0,0,1,348,0
203812___364780,cloudbeds,3/31/25,1,1,0,0,1,300,0
203812___364781,cloudbeds,3/31/25,1,1,0,0,1,454,0
203812___364782,cloudbeds,3/31/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,3/31/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,3/31/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,3/31/25,1,1,0,0,1,229,0
203812___634080,cloudbeds,3/31/25,1,1,0,0,1,329,0
203812___362535,cloudbeds,4/1/25,1,1,0,0,1,281,0
203812___364773,cloudbeds,4/1/25,1,1,0,0,1,329,0
203812___364776,cloudbeds,4/1/25,1,1,0,0,1,329,0
203812___364778,cloudbeds,4/1/25,1,1,0,0,1,248,0
203812___364779,cloudbeds,4/1/25,1,1,0,0,1,178,0
203812___364780,cloudbeds,4/1/25,1,1,0,0,1,300,0
203812___364781,cloudbeds,4/1/25,1,1,0,0,1,290,0
203812___364782,cloudbeds,4/1/25,1,1,0,0,1,151,0
203812___490007,cloudbeds,4/1/25,1,1,0,0,1,146,0
203812___490024,cloudbeds,4/1/25,1,1,0,0,1,146,0
203812___528745,cloudbeds,4/1/25,1,1,0,0,1,146,0
203812___634080,cloudbeds,4/1/25,1,1,0,0,1,329,0
203812___362535,cloudbeds,4/2/25,1,1,0,0,1,281,0
203812___364773,cloudbeds,4/2/25,1,1,0,0,1,329,0
203812___364776,cloudbeds,4/2/25,1,1,0,0,1,329,0
203812___364778,cloudbeds,4/2/25,1,1,0,0,1,248,0
203812___364779,cloudbeds,4/2/25,1,1,0,0,1,313.5,0
203812___364780,cloudbeds,4/2/25,1,1,0,0,1,133,0
203812___364781,cloudbeds,4/2/25,1,1,0,0,1,290,0
203812___364782,cloudbeds,4/2/25,1,0,1,1,0,0,0
203812___490007,cloudbeds,4/2/25,1,1,0,0,1,146,0
203812___490024,cloudbeds,4/2/25,1,1,0,0,1,209,0
203812___528745,cloudbeds,4/2/25,1,1,0,0,1,146,0
203812___634080,cloudbeds,4/2/25,1,1,0,0,1,329,0
203812___362535,cloudbeds,4/3/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,4/3/25,1,1,0,0,1,197,0
203812___364776,cloudbeds,4/3/25,1,1,0,0,1,349,0
203812___364778,cloudbeds,4/3/25,1,1,0,0,1,248,0
203812___364779,cloudbeds,4/3/25,1,1,0,0,1,313.5,0
203812___364780,cloudbeds,4/3/25,1,1,0,0,1,195,0
203812___364781,cloudbeds,4/3/25,1,1,0,0,1,266,0
203812___364782,cloudbeds,4/3/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,4/3/25,1,1,0,0,1,401,0
203812___490024,cloudbeds,4/3/25,1,1,0,0,1,221,0
203812___528745,cloudbeds,4/3/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/3/25,1,1,0,0,1,702.5,0
203812___362535,cloudbeds,4/4/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,4/4/25,1,1,0,0,1,1097,0
203812___364776,cloudbeds,4/4/25,1,1,0,0,1,1310,0
203812___364778,cloudbeds,4/4/25,1,1,0,0,1,1255,0
203812___364779,cloudbeds,4/4/25,1,1,0,0,1,999,0
203812___364780,cloudbeds,4/4/25,1,1,0,0,1,1160,0
203812___364781,cloudbeds,4/4/25,1,1,0,0,1,1097,0
203812___364782,cloudbeds,4/4/25,1,1,0,0,1,789,0
203812___490007,cloudbeds,4/4/25,1,1,0,0,1,401,0
203812___490024,cloudbeds,4/4/25,1,1,0,0,1,463,0
203812___528745,cloudbeds,4/4/25,1,1,0,0,1,517,0
203812___634080,cloudbeds,4/4/25,1,1,0,0,1,702.5,0
203812___362535,cloudbeds,4/5/25,1,1,0,0,1,829.5,0
203812___364773,cloudbeds,4/5/25,1,1,0,0,1,1097,0
203812___364776,cloudbeds,4/5/25,1,1,0,0,1,1310,0
203812___364778,cloudbeds,4/5/25,1,1,0,0,1,1255,0
203812___364779,cloudbeds,4/5/25,1,1,0,0,1,999,0
203812___364780,cloudbeds,4/5/25,1,1,0,0,1,1160,0
203812___364781,cloudbeds,4/5/25,1,1,0,0,1,1097,0
203812___364782,cloudbeds,4/5/25,1,1,0,0,1,829.5,0
203812___490007,cloudbeds,4/5/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/5/25,1,1,0,0,1,463,0
203812___528745,cloudbeds,4/5/25,1,1,0,0,1,517,0
203812___634080,cloudbeds,4/5/25,1,1,0,0,1,771,0
203812___362535,cloudbeds,4/6/25,1,1,0,0,1,829.5,0
203812___364773,cloudbeds,4/6/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/6/25,1,1,0,0,1,497.5,0
203812___364778,cloudbeds,4/6/25,1,1,0,0,1,477.333333,0
203812___364779,cloudbeds,4/6/25,1,0,0,0,1,0,1
203812___364780,cloudbeds,4/6/25,1,1,0,0,1,379.666667,0
203812___364781,cloudbeds,4/6/25,1,1,0,0,1,492,0
203812___364782,cloudbeds,4/6/25,1,1,0,0,1,829.5,0
203812___490007,cloudbeds,4/6/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/6/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/6/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/6/25,1,0,0,0,1,0,1
203812___362535,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/7/25,1,1,0,0,1,497.5,0
203812___364778,cloudbeds,4/7/25,1,1,0,0,1,477.333333,0
203812___364779,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___364780,cloudbeds,4/7/25,1,1,0,0,1,379.666667,0
203812___364781,cloudbeds,4/7/25,1,1,0,0,1,492,0
203812___364782,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/7/25,1,0,0,0,1,0,1
203812___362535,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___364778,cloudbeds,4/8/25,1,1,0,0,1,477.333333,0
203812___364779,cloudbeds,4/8/25,1,1,0,0,1,370,0
203812___364780,cloudbeds,4/8/25,1,1,0,0,1,379.666667,0
203812___364781,cloudbeds,4/8/25,1,1,0,0,1,476,0
203812___364782,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/8/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/8/25,1,1,0,0,1,366.333333,0
203812___362535,cloudbeds,4/9/25,1,0,0,0,1,0,1
203812___364773,cloudbeds,4/9/25,1,1,0,0,1,343,0
203812___364776,cloudbeds,4/9/25,1,1,0,0,1,448,0
203812___364778,cloudbeds,4/9/25,1,0,0,0,1,0,1
203812___364779,cloudbeds,4/9/25,1,0,0,0,1,0,1
203812___364780,cloudbeds,4/9/25,1,1,0,0,1,370,0
203812___364781,cloudbeds,4/9/25,1,1,0,0,1,476,0
203812___364782,cloudbeds,4/9/25,1,1,0,0,1,244,0
203812___490007,cloudbeds,4/9/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/9/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/9/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/9/25,1,1,0,0,1,366.333333,0
203812___362535,cloudbeds,4/10/25,1,1,0,0,1,817,0
203812___364773,cloudbeds,4/10/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/10/25,1,1,0,0,1,448,0
203812___364778,cloudbeds,4/10/25,1,1,0,0,1,1049,0
203812___364779,cloudbeds,4/10/25,1,1,0,0,1,814.5,0
203812___364780,cloudbeds,4/10/25,1,1,0,0,1,370,0
203812___364781,cloudbeds,4/10/25,1,1,0,0,1,489,0
203812___364782,cloudbeds,4/10/25,1,1,0,0,1,244,0
203812___490007,cloudbeds,4/10/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/10/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/10/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/10/25,1,1,0,0,1,366.333333,0
203812___362535,cloudbeds,4/11/25,1,1,0,0,1,817,0
203812___364773,cloudbeds,4/11/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/11/25,1,1,0,0,1,999,0
203812___364778,cloudbeds,4/11/25,1,1,0,0,1,1049,0
203812___364779,cloudbeds,4/11/25,1,1,0,0,1,814.5,0
203812___364780,cloudbeds,4/11/25,1,0,0,0,1,0,1
203812___364781,cloudbeds,4/11/25,1,1,0,0,1,1087,0
203812___364782,cloudbeds,4/11/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,4/11/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/11/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/11/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/11/25,1,1,0,0,1,499,0
203812___362535,cloudbeds,4/12/25,1,1,0,0,1,1173,0
203812___364773,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/12/25,1,1,0,0,1,999,0
203812___364778,cloudbeds,4/12/25,1,1,0,0,1,1049,0
203812___364779,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___364780,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___364781,cloudbeds,4/12/25,1,1,0,0,1,1087,0
203812___364782,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___490007,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___490024,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___528745,cloudbeds,4/12/25,1,0,0,0,1,0,1
203812___634080,cloudbeds,4/12/25,1,1,0,0,1,499,0
203812___362535,cloudbeds,4/13/25,1,1,0,0,1,390,0
203812___364773,cloudbeds,4/13/25,1,0,0,0,1,0,1
203812___364776,cloudbeds,4/13/25,1,0,0,0,1,0,1
203812___364778,cloudbeds,4/13/25,1,0,0,0,1,0,1
203812___364779,cloudbeds,4/13/25,1,0,0,0,1,0,1
