Reservation ID,Listing ID,PMS Name,Start Date,End Date,Nightly Amount,Rental Revenue,No. of Days,Booked Date,Lead Time
3785898,303587,ownerrez,7/10/21,7/12/21,256.5,513,2,4/4/21,97
3785538,303587,ownerrez,6/18/21,6/20/21,267.75,535.5,2,4/4/21,75
3783821,303587,ownerrez,9/18/21,9/20/21,275,550,2,4/4/21,167
3774861,303587,ownerrez,6/21/21,6/26/21,280,1400,5,4/4/21,78
3774634,303587,ownerrez,6/3/21,6/6/21,291.6666667,875,3,4/3/21,61
3774162,303587,ownerrez,4/29/21,4/30/21,275,275,1,4/3/21,26
3774120,303587,ownerrez,6/11/21,6/13/21,267.75,535.5,2,4/3/21,69
3773829,303587,ownerrez,2/13/22,2/15/22,275,550,2,4/3/21,316
3773787,303587,ownerrez,5/7/21,5/9/21,275,550,2,4/3/21,34
3773758,303587,ownerrez,2/11/22,2/13/22,275,550,2,4/3/21,314
3773587,303587,ownerrez,4/26/21,4/29/21,275,825,3,4/3/21,23
3773542,303587,ownerrez,4/30/21,5/2/21,275,550,2,4/3/21,27
3773088,303587,ownerrez,5/21/21,5/23/21,245.25,490.5,2,4/3/21,48
3772948,303587,ownerrez,4/23/21,4/25/21,245.25,490.5,2,4/3/21,20
3766994,303587,ownerrez,4/10/21,4/11/21,275,275,1,4/2/21,8
3764394,303587,ownerrez,5/14/21,5/16/21,243.73,487.46,2,4/1/21,43
10938283,303587,ownerrez,7/26/24,7/28/24,809,1618,2,6/8/24,48
10954030,303587,ownerrez,8/30/24,9/1/24,599,1198,2,6/10/24,81
10950084,303587,ownerrez,10/27/24,10/30/24,499,1497,3,6/9/24,140
10982968,303587,ownerrez,7/6/24,7/7/24,970,970,1,6/13/24,23
10997537,303587,ownerrez,6/19/24,6/20/24,455,455,1,6/14/24,5
10991668,303587,ownerrez,7/20/24,7/22/24,647,1294,2,6/14/24,36
11009635,303587,ownerrez,6/18/24,6/19/24,299,299,1,6/16/24,2
11007540,303587,ownerrez,9/19/24,9/21/24,479,958,2,6/16/24,95
11006392,303587,ownerrez,9/27/24,9/29/24,599,1198,2,6/15/24,104
11028391,303587,ownerrez,9/23/24,9/26/24,287,861,3,6/18/24,97
11024770,303587,ownerrez,9/9/24,9/12/24,287,861,3,6/18/24,83
11032298,303587,ownerrez,6/28/24,6/29/24,719,719,1,6/19/24,9
11064493,303587,ownerrez,7/2/24,7/4/24,484,968,2,6/23/24,9
11092892,303587,ownerrez,8/4/24,8/6/24,343,686,2,6/26/24,39
11162520,303587,ownerrez,10/17/24,10/19/24,649,1298,2,7/3/24,106
11162160,303587,ownerrez,7/31/24,8/3/24,551,1653,3,7/3/24,28
11176781,303587,ownerrez,10/12/24,10/14/24,649,1298,2,7/5/24,99
11188443,303587,ownerrez,8/3/24,8/4/24,899,899,1,7/7/24,27
11214137,303587,ownerrez,9/16/24,9/19/24,287,861,3,7/10/24,68
11216016,303587,ownerrez,7/12/24,7/14/24,359,718,2,7/10/24,2
11214749,303587,ownerrez,9/13/24,9/15/24,599,1198,2,7/10/24,65
11214423,303587,ownerrez,7/10/24,7/12/24,284,568,2,7/10/24,0
11240534,303587,ownerrez,7/14/24,7/15/24,279,279,1,7/14/24,0
11236921,303587,ownerrez,9/29/24,10/2/24,329.7066667,989.12,3,7/13/24,78
11245794,303587,ownerrez,9/2/24,9/5/24,287,861,3,7/15/24,49
11263909,303587,ownerrez,8/26/24,8/29/24,287,861,3,7/17/24,40
11263140,303587,ownerrez,7/19/24,7/20/24,329,329,1,7/17/24,2
11355114,303587,ownerrez,7/29/24,7/31/24,273,546,2,7/29/24,0
11408199,303587,ownerrez,8/18/24,8/20/24,323,646,2,8/3/24,15
11436714,303587,ownerrez,10/21/24,10/23/24,499,998,2,8/6/24,76
11463871,303587,ownerrez,8/22/24,8/24/24,479,958,2,8/10/24,12
11513029,303587,ownerrez,11/1/24,11/3/24,799,1598,2,8/15/24,78
11598998,303587,ownerrez,9/5/24,9/6/24,259,259,1,8/26/24,10
11648476,303587,ownerrez,9/1/24,9/2/24,540,540,1,8/31/24,1
11667882,303587,ownerrez,9/26/24,9/27/24,269,269,1,9/3/24,23
11686437,303587,ownerrez,9/12/24,9/13/24,359,359,1,9/5/24,7
11685047,303587,ownerrez,9/8/24,9/9/24,259,259,1,9/5/24,3
11696258,303587,ownerrez,9/15/24,9/16/24,269,269,1,9/6/24,9
11759197,303587,ownerrez,11/23/24,11/25/24,649,1298,2,9/14/24,70
11779922,303587,ownerrez,9/21/24,9/22/24,499,499,1,9/17/24,4
11818802,303587,ownerrez,9/22/24,9/23/24,479,479,1,9/22/24,0
11826598,303587,ownerrez,12/31/24,1/2/25,465.5,931,2,9/23/24,99
11890840,303587,ownerrez,10/5/24,10/7/24,319,638,2,10/2/24,3
11904692,303587,ownerrez,10/7/24,10/9/24,239,478,2,10/3/24,4
11933439,303587,ownerrez,11/4/24,11/7/24,518.6666667,1556,3,10/7/24,28
11941147,303587,ownerrez,3/15/25,3/18/25,429,1287,3,10/8/24,158
11961186,303587,ownerrez,10/11/24,10/12/24,299,299,1,10/10/24,1
12014439,303587,ownerrez,10/19/24,10/20/24,339,339,1,10/18/24,1
12022863,303587,ownerrez,3/10/25,3/13/25,289,867,3,10/20/24,141
12022130,303587,ownerrez,10/20/24,10/21/24,229,229,1,10/19/24,1
12032856,303587,ownerrez,10/23/24,10/25/24,304,608,2,10/21/24,2
12027401,303587,ownerrez,11/8/24,11/10/24,799,1598,2,10/20/24,19
12034769,303587,ownerrez,11/12/24,11/14/24,279,558,2,10/21/24,22
12043382,303587,ownerrez,11/3/24,11/4/24,259,259,1,10/23/24,11
12057148,303587,ownerrez,10/25/24,10/26/24,565.6,565.6,1,10/24/24,1
12095202,303587,ownerrez,11/15/24,11/17/24,799,1598,2,10/30/24,16
12094269,303587,ownerrez,3/28/25,3/30/25,699,1398,2,10/30/24,149
12108942,303587,ownerrez,12/19/24,12/21/24,749,1498,2,11/1/24,48
12112392,303587,ownerrez,1/24/25,1/26/25,299,598,2,11/1/24,84
12118434,303587,ownerrez,12/13/24,12/15/24,799,1598,2,11/3/24,40
12117442,303587,ownerrez,11/25/24,11/27/24,499,998,2,11/2/24,23
12212527,303587,ownerrez,12/5/24,12/8/24,699,2097,3,11/14/24,21
12206808,303587,ownerrez,11/17/24,11/19/24,246.35,492.7,2,11/13/24,4
12234214,303587,ownerrez,11/29/24,12/1/24,799,1598,2,11/18/24,11
12268268,303587,ownerrez,1/10/25,1/12/25,299,598,2,11/22/24,49
12344710,303587,ownerrez,12/11/24,12/13/24,379,758,2,12/5/24,6
12427469,303587,ownerrez,2/7/25,2/9/25,299,598,2,12/18/24,51
12434050,303587,ownerrez,2/13/25,2/15/25,508.5,1017,2,12/19/24,56
12451687,303587,ownerrez,1/3/25,1/5/25,319,638,2,12/21/24,13
12455824,303587,ownerrez,12/28/24,12/31/24,389,1167,3,12/22/24,6
12470232,303587,ownerrez,12/26/24,12/27/24,279,279,1,12/25/24,1
12494668,303587,ownerrez,9/25/25,9/28/25,522.3333333,1567,3,12/29/24,270
12548326,303587,ownerrez,1/13/25,1/15/25,189,378,2,1/3/25,10
12544063,303587,ownerrez,1/2/25,1/3/25,279,279,1,1/2/25,0
12556985,303587,ownerrez,4/17/25,4/19/25,619,1238,2,1/4/25,103
12567989,303587,ownerrez,1/16/25,1/19/25,420.3333333,1261,3,1/6/25,10
12587273,303587,ownerrez,2/15/25,2/17/25,508.5,1017,2,1/8/25,38
12607522,303587,ownerrez,3/21/25,3/23/25,599,1198,2,1/10/25,70
12615715,303587,ownerrez,1/31/25,2/2/25,299,598,2,1/11/25,20
12610269,303587,ownerrez,3/7/25,3/9/25,599,1198,2,1/10/25,56
12729665,303587,ownerrez,2/18/25,2/20/25,198,396,2,1/23/25,26
12724241,303587,ownerrez,4/27/25,5/2/25,379,1895,5,1/22/25,95
12795814,303587,ownerrez,2/26/25,2/28/25,292,584,2,1/30/25,27
12825064,303587,ownerrez,2/2/25,2/7/25,203.4,1017,5,2/1/25,1
12871236,303587,ownerrez,2/11/25,2/13/25,185,370,2,2/6/25,5
12870740,303587,ownerrez,2/23/25,2/25/25,202.5,405,2,2/6/25,17
12870221,303587,ownerrez,5/5/25,5/9/25,360,1440,4,2/6/25,88
12867047,303587,ownerrez,2/28/25,3/2/25,595,1190,2,2/6/25,22
12881466,303587,ownerrez,3/31/25,4/3/25,318.3333333,955,3,2/7/25,52
12875179,303587,ownerrez,2/9/25,2/11/25,204.5,409,2,2/6/25,3
12900079,303587,ownerrez,5/14/25,5/16/25,424,848,2,2/9/25,94
12893421,303587,ownerrez,3/19/25,3/21/25,394,788,2,2/8/25,39
12901503,303587,ownerrez,5/27/25,5/30/25,367.3333333,1102,3,2/9/25,107
12925945,303587,ownerrez,4/19/25,4/21/25,709.5,1419,2,2/12/25,66
12923133,303587,ownerrez,6/11/25,6/13/25,402,804,2,2/12/25,119
12921677,303587,ownerrez,5/23/25,5/25/25,946,1892,2,2/12/25,100
12963245,303587,ownerrez,3/24/25,3/26/25,296,592,2,2/16/25,36
13001331,303587,ownerrez,3/4/25,3/6/25,266,532,2,2/20/25,12
13045146,303587,ownerrez,11/7/25,11/10/25,670.6666667,2012,3,2/24/25,256
13064034,303587,ownerrez,3/26/25,3/28/25,355,710,2,2/26/25,28
13055955,303587,ownerrez,3/13/25,3/15/25,537.5,1075,2,2/25/25,16
13112414,303587,ownerrez,9/12/25,9/14/25,524.28,1048.56,2,3/3/25,193
13135647,303587,ownerrez,8/11/25,8/13/25,390,780,2,3/5/25,159
13125531,303587,ownerrez,6/13/25,6/16/25,647.6666667,1943,3,3/4/25,101
13145990,303587,ownerrez,5/30/25,6/1/25,893,1786,2,3/6/25,85
13149057,303587,ownerrez,3/9/25,3/10/25,249,249,1,3/6/25,3
13183231,303587,ownerrez,5/19/25,5/21/25,371,742,2,3/10/25,70
13193416,303587,ownerrez,6/1/25,6/3/25,458.5,917,2,3/11/25,82
13202594,303587,ownerrez,9/19/25,9/22/25,487,1461,3,3/12/25,191
13263156,303587,ownerrez,3/18/25,3/19/25,199,199,1,3/18/25,0
13307286,303587,ownerrez,4/9/25,4/11/25,441.5,883,2,3/22/25,18
13314783,303587,ownerrez,7/9/25,7/11/25,470.5,941,2,3/23/25,108
13329824,303587,ownerrez,4/11/25,4/13/25,838.65,1677.3,2,3/24/25,18
13394953,303587,ownerrez,6/6/25,6/8/25,925,1850,2,3/31/25,67
13399168,303587,ownerrez,6/30/25,7/2/25,470,940,2,4/1/25,90
13416518,303587,ownerrez,4/4/25,4/6/25,499,998,2,4/2/25,2
13487616,303587,ownerrez,6/16/25,6/19/25,390,1170,3,4/9/25,68
13578038,303587,ownerrez,4/24/25,4/25/25,372,372,1,4/19/25,5
13584879,303587,ownerrez,6/22/25,6/25/25,466,1398,3,4/21/25,62
13597388,303587,ownerrez,4/21/25,4/22/25,197,197,1,4/21/25,0
10875394,303588,ownerrez,6/4/24,6/6/24,249,498,2,6/1/24,3
10869592,303588,ownerrez,6/29/24,7/1/24,617,1234,2,5/31/24,29
10798561,303588,ownerrez,5/30/24,5/31/24,239,239,1,5/23/24,7
10720796,303588,ownerrez,7/5/24,7/8/24,814,2442,3,5/13/24,53
10632142,303588,ownerrez,8/26/24,8/28/24,287,574,2,5/3/24,115
10581327,303588,ownerrez,8/1/24,8/3/24,479,958,2,4/26/24,97
10549496,303588,ownerrez,9/24/24,9/27/24,293.4166667,880.25,3,4/23/24,154
10542356,303588,ownerrez,6/19/24,6/21/24,417,834,2,4/22/24,58
10539371,303588,ownerrez,5/25/24,5/26/24,699,699,1,4/22/24,33
10433725,303588,ownerrez,8/30/24,9/2/24,432.3333333,1297,3,4/9/24,143
10398526,303588,ownerrez,6/11/24,6/13/24,239,478,2,4/4/24,68
10393080,303588,ownerrez,4/12/24,4/14/24,599,1198,2,4/4/24,8
10381378,303588,ownerrez,4/5/24,4/7/24,349,698,2,4/2/24,3
10377483,303588,ownerrez,5/12/24,5/14/24,305,610,2,4/2/24,40
10370111,303588,ownerrez,7/23/24,7/25/24,323,646,2,4/1/24,113
10351131,303588,ownerrez,4/28/24,5/2/24,209.25,837,4,3/29/24,30
10348367,303588,ownerrez,5/15/24,5/17/24,244,488,2,3/29/24,47
10340669,303588,ownerrez,5/5/24,5/7/24,269,538,2,3/28/24,38
10335968,303588,ownerrez,5/28/24,5/30/24,239,478,2,3/27/24,62
10331775,303588,ownerrez,6/6/24,6/9/24,365.6666667,1097,3,3/27/24,71
10310212,303588,ownerrez,5/26/24,5/28/24,269,538,2,3/25/24,62
10309507,303588,ownerrez,5/31/24,6/3/24,365.6666667,1097,3,3/24/24,68
10308124,303588,ownerrez,4/24/24,4/26/24,244,488,2,3/24/24,31
10306224,303588,ownerrez,4/9/24,4/12/24,225.6666667,677,3,3/24/24,16
10305788,303588,ownerrez,6/21/24,6/23/24,399,798,2,3/24/24,89
10295005,303588,ownerrez,6/26/24,6/29/24,312.3333333,937,3,3/22/24,96
10292157,303588,ownerrez,5/3/24,5/5/24,599,1198,2,3/22/24,42
10290887,303588,ownerrez,4/26/24,4/28/24,499,998,2,3/21/24,36
10288559,303588,ownerrez,5/20/24,5/22/24,249,498,2,3/21/24,60
10280387,303588,ownerrez,5/10/24,5/12/24,399,798,2,3/20/24,51
10271162,303588,ownerrez,4/21/24,4/23/24,279,558,2,3/19/24,33
10270666,303588,ownerrez,5/17/24,5/19/24,399,798,2,3/19/24,59
10262159,303588,ownerrez,7/8/24,7/12/24,256.5,1026,4,3/19/24,111
10253403,303588,ownerrez,6/9/24,6/11/24,264,528,2,3/18/24,83
10253222,303588,ownerrez,5/22/24,5/25/24,309,927,3,3/18/24,65
9910268,303588,ownerrez,2/25/24,2/26/24,128.92,128.92,1,2/8/24,17
9858628,303588,ownerrez,3/1/24,3/3/24,299,598,2,2/3/24,27
9804620,303588,ownerrez,2/2/24,2/4/24,299,598,2,1/29/24,4
9758859,303588,ownerrez,2/23/24,2/25/24,299,598,2,1/24/24,30
9672093,303588,ownerrez,1/31/24,2/1/24,228,228,1,1/14/24,17
9574745,303588,ownerrez,1/5/24,1/7/24,217,434,2,1/4/24,1
9563374,303588,ownerrez,1/2/24,1/5/24,163,489,3,1/3/24,-1
9510002,303588,ownerrez,1/19/24,1/21/24,184,368,2,12/26/23,24
9498403,303588,ownerrez,12/29/23,12/30/23,239,239,1,12/23/23,6
9458239,303588,ownerrez,1/12/24,1/14/24,433,866,2,12/16/23,27
9411807,303588,ownerrez,12/30/23,1/2/24,300,900,3,12/9/23,21
9392750,303588,ownerrez,12/8/23,12/10/23,279,558,2,12/7/23,1
9379068,303588,ownerrez,12/26/23,12/29/23,263,789,3,12/5/23,21
9338232,303588,ownerrez,1/26/24,1/28/24,230,460,2,11/29/23,58
9220347,303588,ownerrez,11/21/23,11/22/23,189,189,1,11/7/23,14
9135193,303588,ownerrez,11/3/23,11/5/23,379,758,2,10/25/23,9
9109946,303588,ownerrez,11/27/23,11/29/23,250,500,2,10/22/23,36
9053148,303588,ownerrez,10/22/23,10/23/23,189,189,1,10/14/23,8
9037350,303588,ownerrez,10/14/23,10/16/23,294,588,2,10/12/23,2
8994249,303588,ownerrez,11/17/23,11/19/23,379,758,2,10/8/23,40
8979408,303588,ownerrez,10/8/23,10/10/23,174,348,2,10/5/23,3
8887460,303588,ownerrez,11/14/23,11/16/23,250,500,2,9/25/23,50
8812718,303588,ownerrez,9/16/23,9/17/23,349,349,1,9/15/23,1
8805056,303588,ownerrez,11/10/23,11/12/23,531,1062,2,9/14/23,57
8738289,303588,ownerrez,10/20/23,10/22/23,574,1148,2,9/6/23,44
8736346,303588,ownerrez,4/18/24,4/21/24,699,2097,3,9/6/23,225
8697496,303588,ownerrez,12/23/23,12/26/23,420.7166667,1262.15,3,9/1/23,113
8650070,303588,ownerrez,9/1/23,9/4/23,285.6666667,857,3,8/27/23,5
8479624,303588,ownerrez,8/31/23,9/1/23,382,382,1,8/6/23,25
8478226,303588,ownerrez,9/14/23,9/16/23,312,624,2,8/6/23,39
8444071,303588,ownerrez,10/6/23,10/8/23,718,1436,2,7/31/23,67
8420723,303588,ownerrez,10/29/23,11/2/23,266.75,1067,4,7/28/23,93
8418729,303588,ownerrez,9/29/23,10/1/23,375,750,2,7/27/23,64
8398395,303588,ownerrez,7/25/23,7/27/23,199,398,2,7/24/23,1
8344488,303588,ownerrez,7/28/23,7/30/23,279,558,2,7/16/23,12
8341800,303588,ownerrez,12/1/23,12/3/23,549,1098,2,7/15/23,139
8331863,303588,ownerrez,8/4/23,8/6/23,279,558,2,7/13/23,22
8329454,303588,ownerrez,7/21/23,7/23/23,279,558,2,7/13/23,8
8280395,303588,ownerrez,7/7/23,7/9/23,189,378,2,7/7/23,0
8220111,303588,ownerrez,8/11/23,8/13/23,431,862,2,6/28/23,44
8167885,303588,ownerrez,6/21/23,6/22/23,159,159,1,6/20/23,1
8164586,303588,ownerrez,7/14/23,7/16/23,431,862,2,6/20/23,24
8114639,303588,ownerrez,6/23/23,6/25/23,375,750,2,6/12/23,11
8089396,303588,ownerrez,6/15/23,6/18/23,286.6666667,860,3,6/8/23,7
8085547,303588,ownerrez,7/2/23,7/5/23,296,888,3,6/8/23,24
8066440,303588,ownerrez,6/6/23,6/7/23,175,175,1,6/6/23,0
8047198,303588,ownerrez,7/10/23,7/13/23,279,837,3,6/4/23,36
8027473,303588,ownerrez,9/4/23,9/6/23,227,454,2,6/1/23,95
8017672,303588,ownerrez,6/4/23,6/6/23,174,348,2,5/31/23,4
8008860,303588,ownerrez,6/13/23,6/14/23,202,202,1,5/30/23,14
7939456,303588,ownerrez,5/19/23,5/20/23,289,289,1,5/19/23,0
7929025,303588,ownerrez,5/22/23,5/24/23,175,350,2,5/18/23,4
7910409,303588,ownerrez,6/10/23,6/13/23,261,783,3,5/16/23,25
7901437,303588,ownerrez,5/15/23,5/17/23,159,318,2,5/15/23,0
7899473,303588,ownerrez,5/17/23,5/18/23,159,159,1,5/15/23,2
7888413,303588,ownerrez,5/30/23,6/1/23,159,318,2,5/13/23,17
7851130,303588,ownerrez,7/5/23,7/7/23,219,438,2,5/9/23,57
7836299,303588,ownerrez,6/19/23,6/21/23,189,378,2,5/7/23,43
7734487,303588,ownerrez,5/5/23,5/8/23,366.6666667,1100,3,4/25/23,10
7713597,303588,ownerrez,8/18/23,8/20/23,375,750,2,4/23/23,117
7667562,303588,ownerrez,10/12/23,10/14/23,362.5,725,2,4/18/23,177
7635221,303588,ownerrez,4/28/23,4/30/23,375,750,2,4/14/23,14
7624323,303588,ownerrez,6/2/23,6/4/23,375,750,2,4/12/23,51
7456162,303588,ownerrez,4/21/23,4/23/23,375,750,2,3/21/23,31
7298862,303588,ownerrez,6/30/23,7/2/23,375,750,2,2/28/23,122
7278193,303588,ownerrez,4/25/23,4/27/23,350,700,2,2/25/23,59
7249494,303588,ownerrez,3/12/23,3/14/23,312.5,625,2,2/21/23,19
7191391,303588,ownerrez,2/22/23,2/24/23,275,550,2,2/12/23,10
7173103,303588,ownerrez,5/20/23,5/22/23,362.5,725,2,2/9/23,100
7155828,303588,ownerrez,3/3/23,3/5/23,300,600,2,2/7/23,24
7113396,303588,ownerrez,4/17/23,4/19/23,350,700,2,2/4/23,72
7003440,303588,ownerrez,3/24/23,3/26/23,375,750,2,1/26/23,57
6955363,303588,ownerrez,4/5/23,4/8/23,333.3333333,1000,3,1/20/23,75
6946763,303588,ownerrez,1/27/23,1/29/23,300,600,2,1/19/23,8
6931240,303588,ownerrez,10/27/23,10/29/23,375,750,2,1/17/23,283
6930643,303588,ownerrez,2/3/23,2/5/23,300,600,2,1/17/23,17
6917351,303588,ownerrez,1/22/23,1/25/23,275,825,3,1/15/23,7
6907649,303588,ownerrez,3/31/23,4/2/23,375,750,2,1/13/23,77
6886232,303588,ownerrez,2/10/23,2/12/23,300,600,2,1/10/23,31
6825559,303588,ownerrez,2/24/23,2/26/23,300,600,2,1/2/23,53
6810485,303588,ownerrez,1/6/23,1/8/23,300,600,2,12/30/22,7
6789947,303588,ownerrez,3/10/23,3/12/23,300,600,2,12/26/22,74
6714661,303588,ownerrez,1/14/23,1/16/23,339.325,678.65,2,12/9/22,36
6713633,303588,ownerrez,12/18/22,12/20/22,350,700,2,12/9/22,9
6676865,303588,ownerrez,4/14/23,4/16/23,375,750,2,12/3/22,132
6648179,303588,ownerrez,12/30/22,1/1/23,375,750,2,11/26/22,34
6580817,303588,ownerrez,11/20/22,11/23/22,350,1050,3,11/13/22,7
6507629,303588,ownerrez,2/17/23,2/19/23,375,750,2,10/30/22,110
6479813,303588,ownerrez,12/15/22,12/17/22,331.635,663.27,2,10/25/22,51
6439032,303588,ownerrez,12/26/22,12/29/22,403,1209,3,10/17/22,70
6423818,303588,ownerrez,11/18/22,11/20/22,431,862,2,10/13/22,36
6376065,303588,ownerrez,11/11/22,11/13/22,375,750,2,10/4/22,38
6332216,303588,ownerrez,10/17/22,10/21/22,350,1400,4,9/26/22,21
6196457,303588,ownerrez,10/26/22,10/28/22,350,700,2,9/1/22,55
5984367,303588,ownerrez,10/28/22,10/30/22,375,750,2,7/26/22,94
5984101,303588,ownerrez,7/29/22,7/31/22,375,750,2,7/26/22,3
5940544,303588,ownerrez,7/20/22,7/22/22,403,806,2,7/20/22,0
5894833,303588,ownerrez,8/2/22,8/4/22,350,700,2,7/12/22,21
5885701,303588,ownerrez,5/27/23,5/29/23,362.5,725,2,7/10/22,321
5862663,303588,ownerrez,9/19/22,9/21/22,350,700,2,7/5/22,76
5850646,303588,ownerrez,7/2/22,7/3/22,324.46,324.46,1,7/2/22,0
5826635,303588,ownerrez,12/2/22,12/4/22,350,700,2,6/27/22,158
5800733,303588,ownerrez,7/22/22,7/24/22,375,750,2,6/21/22,31
5788580,303588,ownerrez,7/3/22,7/5/22,350,700,2,6/19/22,14
5788349,303588,ownerrez,10/7/22,10/9/22,375,750,2,6/19/22,110
5778275,303588,ownerrez,11/4/22,11/6/22,350,700,2,6/16/22,141
5770855,303588,ownerrez,11/25/22,11/28/22,341.6666667,1025,3,6/15/22,163
5762116,303588,ownerrez,7/26/22,7/28/22,350,700,2,6/13/22,43
5753496,303588,ownerrez,8/14/22,8/16/22,350,700,2,6/12/22,63
5750723,303588,ownerrez,7/13/22,7/15/22,300,600,2,6/11/22,32
5740909,303588,ownerrez,9/8/22,9/12/22,362.5,1450,4,6/9/22,91
5738552,303588,ownerrez,8/12/22,8/14/22,325,650,2,6/8/22,65
5737576,303588,ownerrez,9/30/22,10/2/22,375,750,2,6/8/22,114
5732470,303588,ownerrez,6/15/22,6/17/22,350,700,2,6/7/22,8
5722643,303588,ownerrez,9/5/22,9/7/22,300,600,2,6/5/22,92
5716826,303588,ownerrez,9/23/22,9/25/22,375,750,2,6/3/22,112
5706458,303588,ownerrez,10/14/22,10/16/22,375,750,2,6/2/22,134
5705117,303588,ownerrez,7/5/22,7/7/22,300,600,2,6/2/22,33
5702590,303588,ownerrez,7/10/22,7/12/22,350,700,2,6/1/22,39
5702111,303588,ownerrez,8/26/22,8/30/22,362.5,1450,4,6/1/22,86
5698301,303588,ownerrez,8/5/22,8/7/22,375,750,2,5/31/22,66
5697968,303588,ownerrez,6/24/22,6/26/22,375,750,2,5/31/22,24
5681823,303588,ownerrez,8/19/22,8/21/22,375,750,2,5/29/22,82
5681559,303588,ownerrez,6/19/22,6/21/22,300,600,2,5/29/22,21
5679356,303588,ownerrez,7/15/22,7/17/22,375,750,2,5/29/22,47
5678290,303588,ownerrez,6/17/22,6/19/22,375,750,2,5/28/22,20
5676616,303588,ownerrez,9/2/22,9/5/22,333.3333333,1000,3,5/28/22,97
5608402,303588,ownerrez,6/10/22,6/12/22,375,750,2,5/17/22,24
5605372,303588,ownerrez,9/16/22,9/18/22,375,750,2,5/16/22,123
5579759,303588,ownerrez,1/20/23,1/22/23,375,750,2,5/10/22,255
5569610,303588,ownerrez,6/5/22,6/8/22,273.2,819.6,3,5/8/22,28
5561839,303588,ownerrez,9/25/22,9/27/22,269.8,539.6,2,5/5/22,143
5534935,303588,ownerrez,5/27/22,5/30/22,350,1050,3,4/29/22,28
5472863,303588,ownerrez,10/21/22,10/23/22,325,650,2,4/17/22,187
5459478,303588,ownerrez,5/20/22,5/22/22,350,700,2,4/13/22,37
5439422,303588,ownerrez,4/15/22,4/17/22,350,700,2,4/8/22,7
5386586,303588,ownerrez,4/10/22,4/13/22,325,975,3,3/31/22,10
5319708,303588,ownerrez,6/2/22,6/5/22,341.6666667,1025,3,3/21/22,73
5293575,303588,ownerrez,3/16/22,3/18/22,325,650,2,3/15/22,1
5287588,303588,ownerrez,5/13/22,5/15/22,350,700,2,3/14/22,60
5231655,303588,ownerrez,5/17/22,5/20/22,325,975,3,3/4/22,74
5222736,303588,ownerrez,4/17/22,4/19/22,325,650,2,3/2/22,46
5214199,303588,ownerrez,4/22/22,4/24/22,350,700,2,2/28/22,53
5131723,303588,ownerrez,3/25/22,3/27/22,350,700,2,2/10/22,43
5095077,303588,ownerrez,4/30/22,5/2/22,337.5,675,2,2/2/22,87
5060341,303588,ownerrez,3/11/22,3/13/22,350,700,2,1/26/22,44
5043424,303588,ownerrez,2/25/22,2/27/22,325,650,2,1/23/22,33
4969977,303588,ownerrez,3/4/22,3/8/22,337.5,1350,4,1/10/22,53
4967084,303588,ownerrez,2/13/22,2/15/22,300,600,2,1/10/22,34
4955541,303588,ownerrez,3/14/22,3/16/22,325,650,2,1/7/22,66
4901243,303588,ownerrez,12/30/21,12/31/21,300,300,1,12/25/21,5
4873621,303588,ownerrez,12/19/21,12/21/21,300,600,2,12/17/21,2
4864052,303588,ownerrez,12/31/21,1/2/22,325,650,2,12/14/21,17
4851585,303588,ownerrez,12/28/21,12/30/21,300,600,2,12/11/21,17
4849067,303588,ownerrez,12/26/21,12/28/21,300,600,2,12/10/21,16
4842167,303588,ownerrez,2/17/22,2/20/22,316.6666667,950,3,12/8/21,71
4798035,303588,ownerrez,2/3/22,2/6/22,316.6666667,950,3,11/23/21,72
4790334,303588,ownerrez,1/28/22,1/30/22,325,650,2,11/21/21,68
4748722,303588,ownerrez,12/13/21,12/16/21,300,900,3,11/10/21,33
4746391,303588,ownerrez,4/3/22,4/5/22,325,650,2,11/9/21,145
4729845,303588,ownerrez,11/14/21,11/16/21,300,600,2,11/5/21,9
4684984,303588,ownerrez,11/19/21,11/21/21,300,600,2,10/27/21,23
4659706,303588,ownerrez,11/5/21,11/7/21,350,700,2,10/23/21,13
4657382,303588,ownerrez,11/28/21,12/1/21,300,900,3,10/22/21,37
4637918,303588,ownerrez,3/18/22,3/21/22,341.6666667,1025,3,10/18/21,151
4637012,303588,ownerrez,10/20/21,10/22/21,300,600,2,10/17/21,3
4624854,303588,ownerrez,1/21/22,1/23/22,357.5,715,2,10/13/21,100
4604678,303588,ownerrez,11/7/21,11/9/21,300,600,2,10/7/21,31
4580880,303588,ownerrez,10/28/21,10/30/21,292.5,585,2,9/30/21,28
4560301,303588,ownerrez,10/8/21,10/9/21,350,350,1,9/25/21,13
4554326,303588,ownerrez,3/31/22,4/3/22,341.6666667,1025,3,9/24/21,188
4540856,303588,ownerrez,9/26/21,9/27/21,300,300,1,9/21/21,5
4537283,303588,ownerrez,9/21/21,9/23/21,300,600,2,9/20/21,1
4525975,303588,ownerrez,10/9/21,10/11/21,315,630,2,9/16/21,23
4525115,303588,ownerrez,9/28/21,9/30/21,300,600,2,9/16/21,12
4516720,303588,ownerrez,10/6/21,10/8/21,300,600,2,9/13/21,23
4515418,303588,ownerrez,10/11/21,10/13/21,300,600,2,9/13/21,28
4508133,303588,ownerrez,11/9/21,11/11/21,300,600,2,9/11/21,59
